x,y,z
0.19,-0.10,-0.33
0.19,-0.10,-0.33
0.19,-0.14,-0.33
0.19,-0.14,-0.33
0.19,0.00,-0.43
-0.10,0.05,-0.52
-0.10,0.05,-0.52
-0.43,0.38,-0.76
-0.43,0.38,-0.76
-1.33,0.57,-0.90
-1.33,0.57,-0.90
-1.52,0.71,-1.10
-1.52,0.71,-1.10
-1.43,0.95,-1.10
-1.43,0.90,-0.86
-1.43,0.90,-0.86
-1.05,0.71,-0.86
-1.05,0.71,-0.86
-1.00,0.57,-0.86
-1.00,0.57,-0.86
-0.71,0.48,-0.86
-0.43,0.24,-0.95
-0.43,0.24,-0.95
-0.33,0.05,-0.62
-0.33,0.05,-0.62
-0.10,0.14,-0.48
-0.10,0.14,-0.48
0.00,0.05,-0.43
-0.05,-0.10,-0.38
-0.05,-0.10,-0.38
0.05,0.10,-0.38
0.05,0.10,-0.38
0.29,0.05,-0.38
0.29,0.05,-0.38
0.24,-0.05,-0.38
0.24,-0.05,-0.38
0.05,0.10,-0.57
-0.52,0.38,-0.76
-0.52,0.38,-0.76
-0.90,0.48,-0.81
-0.90,0.48,-0.81
-1.33,0.86,-1.05
-1.33,0.86,-1.05
-1.29,0.90,-1.05
-1.38,0.90,-0.95
-1.38,0.90,-0.95
-1.24,0.76,-0.90
-1.24,0.76,-0.90
-1.05,0.57,-0.86
-1.05,0.57,-0.86
-0.86,0.48,-0.86
-0.86,0.48,-0.86
-0.57,0.19,-0.86
-0.48,0.05,-0.71
-0.48,0.05,-0.71
-0.29,0.14,-0.62
-0.29,0.14,-0.62
-0.29,0.19,-0.52
-0.29,0.19,-0.52
-0.24,-0.05,-0.38
-0.14,0.00,-0.38
-0.14,0.00,-0.38
0.00,0.00,-0.38
0.00,0.00,-0.38
0.14,0.00,-0.43
0.14,0.00,-0.43
0.24,0.05,-0.48
0.00,0.14,-0.57
0.00,0.14,-0.57
-0.67,0.29,-0.76
-0.67,0.29,-0.76
-1.29,0.57,-0.95
-1.29,0.57,-0.95
-1.43,1.24,-1.00
-1.43,1.24,-1.00
-1.52,0.95,-0.86
-1.29,0.90,-0.71
-1.29,0.90,-0.71
-1.10,0.86,-0.71
-1.10,0.86,-0.71
-1.10,0.62,-0.71
-1.10,0.62,-0.71
-0.86,0.43,-0.81
-0.38,0.29,-0.95
-0.38,0.29,-0.95
-0.43,0.00,-0.48
-0.43,0.00,-0.48
0.24,0.24,-0.57
0.24,0.24,-0.57
0.24,-0.10,-0.76
-0.33,-0.43,0.00
0.19,-0.33,-0.43
0.19,-0.05,-0.33
0.19,-0.05,-0.33
0.19,-0.14,-0.33
0.19,-0.14,-0.33
0.24,0.14,-0.43
0.24,0.14,-0.43
-0.29,0.05,-0.62
-0.81,0.24,-0.76
-0.81,0.24,-0.76
-1.29,0.62,-0.76
-1.29,0.62,-0.76
-1.52,0.95,-0.67
-1.52,0.95,-0.67
-1.38,0.71,-0.48
-1.43,0.90,-0.52
-1.43,0.90,-0.52
-0.90,0.57,-0.43
-0.90,0.57,-0.43
-1.00,0.76,-0.24
-1.00,0.76,-0.24
-0.57,1.10,-0.43
-0.57,1.10,-0.43
-0.71,0.52,-0.24
-0.33,0.57,-0.38
-0.33,0.57,-0.38
-0.38,0.43,-0.38
-0.38,0.43,-0.38
-0.33,0.38,-0.57
-0.33,0.38,-0.57
-0.29,0.33,-0.62
-0.29,0.33,-0.67
-0.29,0.33,-0.67
-0.29,0.33,-0.71
-0.29,0.33,-0.71
-0.29,0.24,-0.76
-0.29,0.24,-0.76
-0.29,0.24,-0.76
-0.33,0.24,-0.71
-0.33,0.24,-0.71
-0.43,0.33,-0.76
-0.43,0.33,-0.76
-0.57,0.33,-0.71
-0.57,0.33,-0.71
-0.57,0.52,-0.76
-0.57,0.52,-0.76
-0.43,0.48,-0.81
-0.43,0.48,-0.71
-0.43,0.48,-0.71
-0.52,0.33,-0.71
-0.52,0.33,-0.71
-0.48,0.43,-0.76
-0.48,0.43,-0.76
-0.33,0.48,-0.71
-0.38,0.38,-0.71
-0.38,0.38,-0.71
-0.38,0.43,-0.62
-0.38,0.43,-0.62
-0.43,0.43,-0.67
-0.43,0.43,-0.67
-0.38,0.52,-0.57
-0.43,0.52,-0.62
-0.43,0.52,-0.62
-0.38,0.52,-0.71
-0.38,0.52,-0.71
-0.48,0.57,-0.62
-0.48,0.57,-0.62
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.43,0.67,-0.67
-0.38,0.67,-0.62
-0.38,0.67,-0.62
-0.52,0.57,-0.67
-0.52,0.57,-0.67
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.48,0.67,-0.62
-0.48,0.62,-0.67
-0.48,0.62,-0.67
-0.38,0.71,-0.62
-0.38,0.71,-0.62
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.43,0.62,-0.62
-0.43,0.67,-0.57
-0.43,0.67,-0.57
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.48,0.62,-0.57
-0.48,0.62,-0.57
-0.38,0.67,-0.57
-0.38,0.67,-0.57
-0.33,0.62,-0.57
-0.38,0.62,-0.67
-0.38,0.62,-0.67
-0.43,0.67,-0.62
-0.43,0.67,-0.62
-0.48,0.71,-0.62
-0.48,0.71,-0.62
-0.48,0.67,-0.67
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.52,-0.62
-0.33,0.52,-0.62
-0.29,0.57,-0.57
-0.29,0.57,-0.57
-0.38,0.57,-0.62
-0.48,0.67,-0.62
-0.48,0.67,-0.62
-0.38,0.62,-0.67
-0.38,0.62,-0.67
-0.43,0.71,-0.62
-0.43,0.71,-0.62
-0.38,0.67,-0.67
-0.38,0.67,-0.67
-0.29,0.62,-0.76
-0.29,0.57,-0.67
-0.29,0.57,-0.67
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.52,-0.67
-0.33,0.52,-0.67
-0.29,0.57,-0.67
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.62,-0.57
-0.33,0.62,-0.57
-0.38,0.67,-0.62
-0.38,0.71,-0.62
-0.38,0.71,-0.62
-0.38,0.67,-0.67
-0.38,0.67,-0.67
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.33,0.62,-0.67
-0.33,0.62,-0.67
-0.33,0.62,-0.67
-0.29,0.57,-0.62
-0.29,0.57,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.29,0.62,-0.62
-0.29,0.62,-0.62
-0.38,0.67,-0.62
-0.29,0.62,-0.62
-0.29,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.29,0.67,-0.62
-0.33,0.67,-0.62
-0.33,0.67,-0.62
-0.38,0.67,-0.62
-0.38,0.67,-0.62
-0.43,0.67,-0.57
-0.43,0.67,-0.57
-0.33,0.71,-0.62
-0.33,0.71,-0.62
-0.33,0.67,-0.67
-0.29,0.57,-0.62
-0.29,0.57,-0.62
-0.33,0.67,-0.62
-0.33,0.67,-0.62
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.33,0.62,-0.62
-0.29,0.62,-0.62
-0.29,0.62,-0.62
-0.29,0.62,-0.67
-0.29,0.62,-0.67
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.43,0.57,-0.67
-0.43,0.57,-0.67
-0.33,0.62,-0.57
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.62,-0.62
-0.43,0.57,-0.67
-0.43,0.57,-0.67
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.67,-0.62
-0.33,0.67,-0.62
-0.33,0.62,-0.67
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.38,0.67,-0.62
-0.38,0.67,-0.62
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.62,-0.57
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.67
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.67
-0.38,0.62,-0.67
-0.38,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.57,-0.62
-0.33,0.57,-0.62
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.57,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.62,-0.67
-0.33,0.62,-0.67
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.38,0.62,-0.67
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.33,0.52,-0.67
-0.33,0.52,-0.67
-0.38,0.62,-0.67
-0.33,0.57,-0.57
-0.33,0.57,-0.57
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.43,0.57,-0.67
-0.43,0.57,-0.67
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.43,0.52,-0.67
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.43,0.62,-0.62
-0.48,0.57,-0.57
-0.48,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.33,0.67,-0.62
-0.33,0.67,-0.62
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.38,0.62,-0.67
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.33,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.52,-0.62
-0.33,0.57,-0.62
-0.33,0.57,-0.62
-0.38,0.62,-0.62
-0.38,0.62,-0.62
-0.38,0.67,-0.57
-0.38,0.67,-0.57
-0.43,0.67,-0.52
0.62,-0.62,0.00
-0.33,0.62,-0.62
-0.29,0.67,-0.67
-0.29,0.67,-0.67
-0.33,0.52,-0.71
-0.33,0.52,-0.71
-0.29,0.62,-0.62
-0.29,0.62,-0.62
-0.33,0.62,-0.57
-0.43,0.62,-0.52
-0.43,0.62,-0.52
-0.33,0.71,-0.57
-0.33,0.71,-0.57
-0.38,0.62,-0.57
-0.38,0.62,-0.57
-0.33,0.62,-0.67
-0.43,0.57,-0.67
-0.43,0.57,-0.67
-0.43,0.71,-0.57
-0.43,0.71,-0.57
-0.33,0.67,-0.57
-0.33,0.67,-0.57
-0.33,0.67,-0.62
-0.33,0.67,-0.62
-0.43,0.48,-0.62
-0.33,0.48,-0.67
-0.33,0.48,-0.67
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.38,0.67,-0.62
-0.38,0.67,-0.62
-0.38,0.76,-0.52
-0.43,0.67,-0.57
-0.43,0.67,-0.57
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.38,0.48,-0.62
-0.38,0.48,-0.62
-0.43,0.57,-0.62
-0.48,0.67,-0.52
-0.48,0.67,-0.52
-0.48,0.57,-0.57
-0.48,0.57,-0.57
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.52,-0.67
-0.43,0.52,-0.67
-0.48,0.52,-0.67
-0.48,0.52,-0.57
-0.48,0.52,-0.57
-0.48,0.62,-0.62
-0.48,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.38,0.52,-0.62
-0.48,0.52,-0.62
-0.48,0.52,-0.62
-0.43,0.52,-0.62
-0.43,0.52,-0.62
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.43,0.57,-0.67
-0.48,0.52,-0.67
-0.48,0.52,-0.67
-0.38,0.57,-0.67
-0.38,0.57,-0.67
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.43,0.67,-0.57
-0.43,0.67,-0.57
-0.48,0.67,-0.57
-0.43,0.57,-0.67
-0.43,0.57,-0.67
-0.48,0.57,-0.62
-0.48,0.57,-0.62
-0.38,0.52,-0.67
-0.38,0.52,-0.67
-0.43,0.57,-0.67
-0.52,0.57,-0.67
-0.52,0.57,-0.67
-0.43,0.67,-0.62
-0.43,0.67,-0.62
-0.48,0.62,-0.62
-0.48,0.62,-0.62
-0.52,0.62,-0.62
-0.43,0.52,-0.57
-0.43,0.52,-0.57
-0.48,0.57,-0.62
-0.48,0.57,-0.62
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.38,0.57,-0.57
-0.38,0.57,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.62
-0.48,0.48,-0.57
-0.48,0.48,-0.57
-0.43,0.67,-0.62
-0.43,0.67,-0.62
-0.48,0.62,-0.57
-0.48,0.62,-0.57
-0.38,0.57,-0.62
-0.43,0.57,-0.57
-0.43,0.57,-0.57
-0.43,0.62,-0.57
-0.43,0.62,-0.57
-0.43,0.57,-0.57
-0.43,0.57,-0.57
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.38,0.57,-0.62
-0.38,0.57,-0.62
-0.48,0.52,-0.62
-0.48,0.62,-0.57
-0.48,0.62,-0.57
-0.48,0.62,-0.62
-0.48,0.62,-0.62
-0.43,0.67,-0.62
-0.43,0.67,-0.62
-0.48,0.62,-0.57
-0.43,0.62,-0.62
-0.43,0.62,-0.62
-0.43,0.57,-0.62
-0.43,0.57,-0.62
-0.48,0.52,-0.57
-0.48,0.52,-0.57
-0.43,0.57,-0.62
